CCWR07-02,PS-2015,Dry,4/15/2015 12:45:00 PM,4/27/2015 3:58:00 PM,Total Organic Carbon,n/a,=,12200,mg/Kg,dw,EPA,9060,36 200 WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,4||4'-DDT,n/a,<,0.016,µg/L,EPA 608,0.016,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Acifluorfen,n/a,<,0.06,µg/L,EPA 515.3,0.06,0.4,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Alachlor,n/a,<,0.022,µg/L,EPA 525.2,0.022,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Aldrin,n/a,<,0.0075,µg/L,EPA 608,0.0075,0.025,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,alpha-BHC,n/a,<,0.009,µg/L,EPA 608,0.009,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,alpha-Chlordane,n/a,<,0.02,µg/L,EPA 608,0.02,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Atrazine,n/a,<,0.034,µg/L,EPA 525.2,0.034,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Azinphos methyl,n/a,<,0.0055,µg/L,EPA 525.2m,0.0055,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Bentazon,n/a,<,0.11,µg/L,EPA 515.3,0.11,2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,beta-BHC,n/a,<,0.016,µg/L,EPA 608,0.016,0.025,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Bolstar,n/a,<,0.0046,µg/L,EPA 525.2m,0.0046,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Bromacil,n/a,<,0.038,µg/L,EPA 525.2,0.038,1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Butachlor,n/a,<,0.017,µg/L,EPA 525.2,0.017,0.2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Captan,n/a,<,0.86,µg/L,EPA 525.2,0.86,1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Chlordane (technical),n/a,<,0.4,µg/L,EPA 608,0.4,0.5,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Chloropropham,n/a,<,0.01,µg/L,EPA 525.2,0.01,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Chlorpyrifos,n/a,<,0.0069,µg/L,EPA 525.2m,0.0069,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Coumaphos,n/a,<,0.0051,µg/L,EPA 525.2m,0.0051,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Cyanazine,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Dalapon,n/a,<,0.1,µg/L,EPA 515.3,0.1,0.4,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,DCPA (Dacthal),n/a,<,0.07,µg/L,EPA 515.3,0.07,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,delta-BHC,n/a,<,0.012,µg/L,EPA 608,0.012,0.025,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Demeton-O,n/a,<,0.01,µg/L,EPA 525.2m,0.01,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Demeton-S,n/a,<,0.01,µg/L,EPA 525.2m,0.01,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Diazinon,n/a,<,0.096,µg/L,EPA 525.2,0.096,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Diazinon,n/a,<,0.0052,µg/L,EPA 525.2m,0.0052,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Dicamba,n/a,<,0.12,µg/L,EPA 515.3,0.12,0.6,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Dichlorprop,n/a,<,0.08,µg/L,EPA 515.3,0.08,0.3,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Dichlorvos,n/a,<,0.0029,µg/L,EPA 525.2m,0.0029,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Dieldrin,n/a,<,0.01,µg/L,EPA 608,0.01,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Dimethoate,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Dimethoate,n/a,<,0.0062,µg/L,EPA 525.2m,0.0062,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Dinoseb,n/a,<,0.14,µg/L,EPA 515.3,0.14,0.4,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Diphenamid,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Disulfoton,n/a,<,0.031,µg/L,EPA 525.2,0.031,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Disulfoton,n/a,<,0.01,µg/L,EPA 525.2m,0.01,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Endosulfan I,n/a,<,0.0085,µg/L,EPA 608,0.0085,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Endosulfan II,n/a,<,0.0095,µg/L,EPA 608,0.0095,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Endosulfan sulfate,n/a,<,0.04,µg/L,EPA 608,0.04,0.25,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Endrin,n/a,<,0.014,µg/L,EPA 608,0.014,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Endrin aldehyde,n/a,<,0.015,µg/L,EPA 608,0.015,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,EPTC,n/a,<,0.017,µg/L,EPA 525.2,0.017,1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Ethoprop,n/a,<,0.0067,µg/L,EPA 525.2m,0.0067,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Ethyl parathion,n/a,<,0.0054,µg/L,EPA 525.2m,0.0054,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Fensulfothion,n/a,<,0.0029,µg/L,EPA 525.2m,0.0029,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Fenthion,n/a,<,0.0038,µg/L,EPA 525.2m,0.0038,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,gamma-BHC (Lindane),n/a,<,0.01,µg/L,EPA 608,0.01,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,gamma-Chlordane,n/a,<,0.022,µg/L,EPA 608,0.022,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/13/2015 10:22:00 AM,Glyphosate,n/a,=,13,µg/L,EPA 547,1.8,5,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Heptachlor,n/a,<,0.0085,µg/L,EPA 608,0.0085,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Heptachlor epoxide,n/a,<,0.0095,µg/L,EPA 608,0.0095,0.05,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Malathion,n/a,<,0.0076,µg/L,EPA 525.2m,0.0076,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Merphos,n/a,<,0.0058,µg/L,EPA 525.2m,0.0058,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Methoxychlor,n/a,<,0.027,µg/L,EPA 608,0.027,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Methyl parathion,n/a,<,0.0063,µg/L,EPA 525.2m,0.0063,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Metolachlor,n/a,<,0.012,µg/L,EPA 525.2,0.012,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Metribuzin,n/a,<,0.015,µg/L,EPA 525.2,0.015,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Mevinphos,n/a,<,0.0042,µg/L,EPA 525.2m,0.0042,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Molinate,n/a,<,0.039,µg/L,EPA 525.2,0.039,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Naled,n/a,<,0.0076,µg/L,EPA 525.2m,0.0076,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Pentachlorophenol,n/a,=,0.22,µg/L,EPA 515.3,0.04,0.2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/17/2015 7:09:00 AM,Pentachlorophenol,n/a,=,1.1,µg/L,EPA 625,0.19,1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/29/2015 12:31:00 AM,Pentachlorophenol,n/a,DNQ,0.72,µg/L,EPA 8270Cm,0.15,1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Phorate,n/a,<,0.003,µg/L,EPA 525.2m,0.003,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 6:02:00 AM,Picloram,n/a,<,0.05,µg/L,EPA 515.3,0.05,0.6,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Prometon,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Prometryn,n/a,<,0.036,µg/L,EPA 525.2,0.036,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Ronnel (Fenchlorphos),n/a,<,0.0041,µg/L,EPA 525.2m,0.0041,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Simazine,n/a,<,0.015,µg/L,EPA 525.2,0.015,0.1,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Stirophos (Tetrachlorvinphos),n/a,<,0.0031,µg/L,EPA 525.2m,0.0031,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Terbacil,n/a,<,0.55,µg/L,EPA 525.2,0.55,2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Thiobencarb,n/a,<,0.025,µg/L,EPA 525.2,0.025,0.2,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Tokuthion,n/a,<,0.0078,µg/L,EPA 525.2m,0.0078,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/15/2015 10:04:00 PM,Toxaphene,n/a,<,0.6,µg/L,EPA 608,0.6,2.5,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/14/2015 9:13:00 PM,Trichloronate,n/a,<,0.0067,µg/L,EPA 525.2m,0.0067,0.01,WKL
MO-OJA,2014/15-4,Wet,4/8/2015 8:30:00 AM,4/16/2015 9:52:00 PM,Trithion,n/a,<,0.012,µg/L,EPA 525.2,0.012,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/23/2015 7:40:00 PM,Chloride,n/a,=,380,mg/L,EPA 300.0,0.6,3,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/23/2015 7:40:00 PM,Fluoride,n/a,=,0.79,mg/L,EPA 300.0,0.12,0.6,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/23/2015 7:20:00 PM,Perchlorate,n/a,<,4.8,µg/L,EPA 314.0,4.8,10,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 1:06:00 PM,Calcium,Total,=,189,mg/L,EPA 200.7,0.016,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 1:06:00 PM,Magnesium,Total,=,23.1,mg/L,EPA 200.7,0.012,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/27/2015 11:00:00 AM,Alkalinity as CaCO3,n/a,=,76,mg/L,SM 2320 B,0.56,2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 2:20:00 PM,BOD,n/a,=,7.5,mg/L,SM 5210 B,2,2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 5:04:00 PM,COD,n/a,=,68,mg/L,EPA 410.4,0.73,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 1:06:00 PM,Hardness as CaCO3,Total,=,567,mg/L,EPA 200.7,0.0894,0.662,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 7:51:00 PM,MBAS,n/a,=,0.29,mg/L,SM 5540 C,0.019,0.05,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/6/2015 8:54:00 AM,Phenolics,n/a,=,0.067,mg/L,EPA 420.4,0.0042,0.01,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 12:35:00 PM,Specific Conductance,n/a,=,2000,µmhos/cm,SM 2510 B,0.47,4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/28/2015 11:25:00 AM,Total Dissolved Solids,n/a,=,1300,mg/L,SM 2540 C,4,10,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/25/2015 10:43:00 AM,Total Organic Carbon,n/a,=,29,mg/L,SM 5310 C,0.09,3,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/25/2015 11:11:00 AM,Total Suspended Solids,n/a,=,7,mg/L,SM 2540 D,-88,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 4:31:00 PM,Turbidity,n/a,=,4,NTU,EPA 180.1,0.024,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/25/2015 11:11:00 AM,Volatile Suspended Solids,n/a,DNQ,4,mg/L,EPA 160.4,3.1,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Aluminum,Dissolved,=,8.5,µg/L,EPA 200.8,1.3,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Aluminum,Total,=,53,µg/L,EPA 200.8,1.3,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Antimony,Dissolved,DNQ,0.37,µg/L,EPA 200.8,0.045,0.5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Antimony,Total,DNQ,0.36,µg/L,EPA 200.8,0.045,0.5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Arsenic,Dissolved,=,1.8,µg/L,EPA 200.8,0.074,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Arsenic,Total,=,1.9,µg/L,EPA 200.8,0.074,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Barium,Total,=,320,µg/L,EPA 200.8,0.071,0.5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Beryllium,Dissolved,<,0.033,µg/L,EPA 200.8,0.033,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Beryllium,Total,<,0.033,µg/L,EPA 200.8,0.033,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Cadmium,Dissolved,DNQ,0.09,µg/L,EPA 200.8,0.041,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Cadmium,Total,DNQ,0.08,µg/L,EPA 200.8,0.041,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Chromium,Dissolved,=,0.64,µg/L,EPA 200.8,0.035,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Chromium,Total,=,0.79,µg/L,EPA 200.8,0.035,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 2:04:00 PM,Chromium VI,n/a,=,0.62,µg/L,EPA 218.6,0.0048,0.02,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Copper,Dissolved,=,28,µg/L,EPA 200.8,0.13,0.5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Copper,Total,=,29,µg/L,EPA 200.8,0.13,0.5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 1:01:00 PM,Iron,Dissolved,DNQ,7.2,µg/L,EPA 200.7,1.1,10,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 1:06:00 PM,Iron,Total,=,73,µg/L,EPA 200.7,1.1,10,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Lead,Dissolved,=,0.29,µg/L,EPA 200.8,0.031,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Lead,Total,=,0.42,µg/L,EPA 200.8,0.031,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/6/2015 5:14:00 PM,Mercury,Dissolved,DNQ,21,ng/L,EPA 245.1,3.9,50,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/6/2015 5:14:00 PM,Mercury,Total,DNQ,21,ng/L,EPA 245.1,3.9,50,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Nickel,Dissolved,=,1.7,µg/L,EPA 200.8,0.045,0.8,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Nickel,Total,=,1.8,µg/L,EPA 200.8,0.045,0.8,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Selenium,Dissolved,=,1.3,µg/L,EPA 200.8,0.14,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Selenium,Total,=,1.3,µg/L,EPA 200.8,0.14,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Silver,Dissolved,<,0.062,µg/L,EPA 200.8,0.062,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Silver,Total,<,0.062,µg/L,EPA 200.8,0.062,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Thallium,Dissolved,<,0.014,µg/L,EPA 200.8,0.014,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Thallium,Total,<,0.014,µg/L,EPA 200.8,0.014,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:26:00 PM,Zinc,Dissolved,=,16,µg/L,EPA 200.8,0.94,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/1/2015 5:42:00 PM,Zinc,Total,=,17,µg/L,EPA 200.8,0.94,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 4:27:00 PM,Ammonia as N,n/a,DNQ,0.078,mg/L,EPA 350.1,0.048,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/24/2015 5:10:00 PM,Nitrate + Nitrite as N,n/a,=,0.5,mg/L,EPA 353.2,0.01,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/6/2015 11:39:00 AM,Phosphorus as P,Dissolved,=,0.082,mg/L,EPA 365.1,0.0014,0.01,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/29/2015 11:19:00 AM,Phosphorus as P,Total,=,0.15,mg/L,EPA 365.1,0.0014,0.01,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/2/2015 1:44:00 PM,TKN,n/a,=,2.4,mg/L,EPA 351.2,0.05,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,2||4||5-T,n/a,<,0.07,µg/L,EPA 515.3,0.07,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,2||4||5-TP,n/a,<,0.09,µg/L,EPA 515.3,0.09,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,2||4-D,n/a,<,0.07,µg/L,EPA 515.3,0.07,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,2||4-DB,n/a,<,0.07,µg/L,EPA 515.3,0.07,2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,3||5-Dichlorobenzoic acid,n/a,<,0.09,µg/L,EPA 515.3,0.09,1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Acifluorfen,n/a,<,0.06,µg/L,EPA 515.3,0.06,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Bentazon,n/a,<,0.11,µg/L,EPA 515.3,0.11,2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Dalapon,n/a,=,1.3,µg/L,EPA 515.3,0.1,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,DCPA (Dacthal),n/a,<,0.07,µg/L,EPA 515.3,0.07,0.1,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Dicamba,n/a,<,0.12,µg/L,EPA 515.3,0.12,0.6,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Dichlorprop,n/a,<,0.08,µg/L,EPA 515.3,0.08,0.3,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Dinoseb,n/a,<,0.14,µg/L,EPA 515.3,0.14,0.4,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,7/2/2015 12:48:00 PM,Glyphosate,n/a,=,37,µg/L,EPA 547,1.8,5,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Pentachlorophenol,n/a,<,0.04,µg/L,EPA 515.3,0.04,0.2,WKL
MO-OJA,2014/15-6,Dry,6/23/2015 10:50:00 AM,6/26/2015 1:44:00 AM,Picloram,n/a,<,0.05,µg/L,EPA 515.3,0.05,0.6,WKL
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,11/1/2014 11:15:00 PM,E. Coli,n/a,=,19863,MPN/100 mL,MMO-MUG,10,10,VCHCA
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,11/3/2014 10:50:00 AM,Fecal Coliform,n/a,=,33000,MPN/100 mL,SM 9221 E,2,2,VCHCA
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,11/1/2014 11:15:00 PM,Total Coliform,n/a,=,25900,MPN/100 mL,MMO-MUG,1000,1000,VCHCA
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,10/31/2014 11:25:00 PM,Conductivity,n/a,=,173.6,µmhos/cm,Field Meter,-88,1,Field
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,11/6/2014 4:28:00 PM,Cyanide,Total,=,0.0079,mg/L,ASTM D7511,0.0005,0.002,WKL
MO-OXN,2014/15-1,Wet,10/31/2014 11:25:00 PM,10/31/2014 11:25:00 PM,DO,n/a,=,91.5,%,Field Meter,-88,0.1,Field
